ticker,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
ALIZY,2021-04-27T00:00:00Z,26.215,26.26,26.02,26.05,69932,26.215,26.26,26.02,26.05,69932,0,1
ALJJ,2021-04-27T00:00:00Z,1.39,1.44,1.37,1.43,39846,1.39,1.44,1.37,1.43,39846,0,1
ALK,2021-04-27T00:00:00Z,69.08,69.7175,68.49,69,807863,69.08,69.7175,68.49,69,807863,0,1
ALKM,2021-04-27T00:00:00Z,0.0022,0.0026,0.0021,0.0026,40230167,0.0022,0.0026,0.0021,0.0026,40230167,0,1
ALKN,2021-04-27T00:00:00Z,0.015,0.016,0.0147,0.0155,1667252,0.015,0.016,0.0147,0.0155,1667252,0,1
ALKS,2021-04-27T00:00:00Z,22.5,22.98,22.32,22.4,2469840,22.5,22.98,22.32,22.4,2469840,0,1
ALKT,2021-04-27T00:00:00Z,46.71,47.47,44.2601,46.28,55660,46.71,47.47,44.2601,46.28,55660,0,1
ALL,2021-04-27T00:00:00Z,125.84,125.92,125.07,125.29,1088129,125.84,125.92,125.07,125.29,1088129,0,1
ALLE,2021-04-27T00:00:00Z,137.65,138.6332,135,136.29,812010,137.65,138.6332,135,136.29,812010,0,1
ALLK,2021-04-27T00:00:00Z,111.11,111.16,108.79,110.28,91717,111.11,111.16,108.79,110.28,91717,0,1
ALLM,2021-04-27T00:00:00Z,0.3348,0.339,0.3,0.3118,185897,0.3348,0.339,0.3,0.3118,185897,0,1
ALLO,2021-04-27T00:00:00Z,35.8,35.88,34.09,35.6,430111,35.8,35.88,34.09,35.6,430111,0,1
ALLT,2021-04-27T00:00:00Z,18.47,18.87,18.39,18.79,269134,18.47,18.87,18.39,18.79,269134,0,1
ALLXF,2021-04-27T00:00:00Z,1.86,1.95,1.86,1.95,104594,1.86,1.95,1.86,1.95,104594,0,1
ALLY,2021-04-27T00:00:00Z,50.22,50.325,49.53,49.61,3325671,50.22,50.325,49.53,49.61,3325671,0,1
ALMTF,2021-04-27T00:00:00Z,0.88131,0.93,0.88131,0.93,4328,0.88131,0.93,0.88131,0.93,4328,0,1
ALNA,2021-04-27T00:00:00Z,1.24,1.25,1.2,1.2,312622,1.24,1.25,1.2,1.2,312622,0,1
ALNY,2021-04-27T00:00:00Z,141.3,144.06,140.745,142.14,521995,141.3,144.06,140.745,142.14,521995,0,1
ALOT,2021-04-27T00:00:00Z,16.1,17.55,16.06,17.55,39987,16.1,17.55,16.06,17.55,39987,0,1
ALPE,2021-04-27T00:00:00Z,0.305,0.31,0.305,0.31,565,0.305,0.31,0.305,0.31,565,0,1
ALPIB,2021-04-27T00:00:00Z,32,32,32,32,1,32,32,32,32,1,0,1
ALPMY,2021-04-27T00:00:00Z,14.72,14.82,14.68,14.82,58554,14.72,14.82,14.68,14.82,58554,0,1
ALPN,2021-04-27T00:00:00Z,12.47,12.66,12,12.66,64137,12.47,12.66,12,12.66,64137,0,1
ALRM,2021-04-27T00:00:00Z,95.23,95.65,93.72,94.99,172185,95.23,95.65,93.72,94.99,172185,0,1
ALRN,2021-04-27T00:00:00Z,1.19,1.28,1.15,1.27,891804,1.19,1.28,1.15,1.27,891804,0,1
ALRS,2021-04-27T00:00:00Z,29.69,30.4,29.18,30.38,18383,29.69,30.4,29.18,30.38,18383,0,1
ALRT,2021-04-27T00:00:00Z,0.0525,0.0574,0.0525,0.0574,91196,0.0525,0.0574,0.0525,0.0574,91196,0,1
ALSK,2021-04-27T00:00:00Z,3.29,3.3,3.29,3.3,187387,3.29,3.3,3.29,3.3,187387,0,1
ALSMY,2021-04-27T00:00:00Z,5.7,5.7,5.61,5.62,123742,5.7,5.7,5.61,5.62,123742,0,1
ALSN,2021-04-27T00:00:00Z,43.51,44.23,43.27,44.07,954445,43.51,44.23,43.27,44.07,954445,0,1
ALST,2021-04-27T00:00:00Z,0.0504,0.055,0.0504,0.05435,599647,0.0504,0.055,0.0504,0.05435,599647,0,1
ALT,2021-04-27T00:00:00Z,13.84,14.1,13.04,13.5,1096340,13.84,14.1,13.04,13.5,1096340,0,1
ALTA,2021-04-27T00:00:00Z,43.01,43.29,41.26,42.79,42110,43.01,43.29,41.26,42.79,42110,0,1
ALTD,2021-04-27T00:00:00Z,0.26945,0.2895,0.241,0.2595,104150,0.26945,0.2895,0.241,0.2595,104150,0,1
ALTG,2021-04-27T00:00:00Z,13.55,14.47,13.52,14.47,73302,13.55,14.47,13.52,14.47,73302,0,1
ALTL,2021-04-27T00:00:00Z,40.5255,40.69,40.23,40.3942,8933,40.5255,40.69,40.23,40.3942,8933,0,1
ALTM,2021-04-27T00:00:00Z,58.56,62,58.24,58.24,52639,58.56,62,58.24,58.24,52639,0,1
ALTO,2021-04-27T00:00:00Z,5.565,5.575,5.355,5.5,1673046,5.565,5.575,5.355,5.5,1673046,0,1
ALTR,2021-04-27T00:00:00Z,67.61,68.17,67.22,68,122325,67.61,68.17,67.22,68,122325,0,1
ALTU,2021-04-27T00:00:00Z,9.88,9.91,9.85,9.89,237833,9.88,9.91,9.85,9.89,237833,0,1
ALTUU,2021-04-27T00:00:00Z,10.57,10.57,10.4,10.5,5470,10.57,10.57,10.4,10.5,5470,0,1
ALTX,2021-04-27T00:00:00Z,0.1489,0.1489,0.1489,0.1489,0,0.1489,0.1489,0.1489,0.1489,0,0,1
ALTY,2021-04-27T00:00:00Z,13.25,13.33,13.2,13.32,31384,13.25,13.33,13.2,13.32,31384,0,1
ALUS,2021-04-27T00:00:00Z,10,10.01,9.97,10,592839,10,10.01,9.97,10,592839,0,1
ALV,2021-04-27T00:00:00Z,107.02,107.94,104.5,104.55,807941,107.02,107.94,104.5,104.55,807941,0,1
ALVOF,2021-04-27T00:00:00Z,0.73,0.76395,0.73,0.76,15500,0.73,0.76395,0.73,0.76,15500,0,1
ALVR,2021-04-27T00:00:00Z,22.84,24.08,22.32,23.73,237976,22.84,24.08,22.32,23.73,237976,0,1
ALVRQ,2021-04-27T00:00:00Z,0.013,0.013,0.013,0.013,115,0.013,0.013,0.013,0.013,115,0,1
ALX,2021-04-27T00:00:00Z,279,282.94,275.41,282.94,15279,279,282.94,275.41,282.94,15279,0,1
ALXN,2021-04-27T00:00:00Z,167.06,168.18,166.95,167.55,1892071,167.06,168.18,166.95,167.55,1892071,0,1
ALXO,2021-04-27T00:00:00Z,66.3,68.44,65.63,68,122069,66.3,68.44,65.63,68,122069,0,1
ALYA,2021-04-27T00:00:00Z,2.24,2.29,2.22,2.29,125743,2.24,2.29,2.22,2.29,125743,0,1
ALYE,2021-04-27T00:00:00Z,2.0001,2.0001,2.0001,2.0001,0,2.0001,2.0001,2.0001,2.0001,0,0,1
ALYI,2021-04-27T00:00:00Z,0.06335,0.07,0.0608,0.0699,18938896,0.06335,0.07,0.0608,0.0699,18938896,0,1
AM,2021-04-27T00:00:00Z,8.99,9.1,8.895,8.91,4341240,8.99,9.1,8.895,8.91,4341240,0.225,1
AMADY,2021-04-27T00:00:00Z,71.61,71.81,70.56,71.47,40559,71.61,71.81,70.56,71.47,40559,0,1
AMAL,2021-04-27T00:00:00Z,16.35,16.52,16.17,16.38,38714,16.35,16.52,16.17,16.38,38714,0,1
AMAOU,2021-04-27T00:00:00Z,10.0106,10.0106,10,10.01,6048,10.0106,10.0106,10,10.01,6048,0,1
AMAT,2021-04-27T00:00:00Z,136.78,138.25,135.55,138.15,5726841,136.78,138.25,135.55,138.15,5726841,0,1
AMAZ,2021-04-27T00:00:00Z,0.0085,0.0087,0.008,0.0087,645791,0.0085,0.0087,0.008,0.0087,645791,0,1
AMBA,2021-04-27T00:00:00Z,102.7,105.15,102.36,104.99,258630,102.7,105.15,102.36,104.99,258630,0,1
AMBC,2021-04-27T00:00:00Z,16.94,17.35,16.83,17.25,154667,16.94,17.35,16.83,17.25,154667,0,1
AMBO,2021-04-27T00:00:00Z,2.18,2.24,2.08,2.12,753942,2.18,2.24,2.08,2.12,753942,0,1
AMBS,2021-04-27T00:00:00Z,0.0096,0.0115,0.0086,0.0115,1105735,0.0096,0.0115,0.0086,0.0115,1105735,0,1
AMBZ,2021-04-27T00:00:00Z,40.3001,40.5,40.3001,40.4,6427,40.3001,40.5,40.3001,40.4,6427,0,1
AMCA,2021-04-27T00:00:00Z,36.2437,36.255,36.13,36.17,1375,36.2437,36.255,36.13,36.17,1375,0,1
AMCF,2021-04-27T00:00:00Z,0.0751,0.0751,0.0751,0.0751,10,0.0751,0.0751,0.0751,0.0751,10,0,1
AMCR,2021-04-27T00:00:00Z,11.67,11.7,11.59,11.68,4412757,11.67,11.7,11.59,11.68,4412757,0,1
AMCX,2021-04-27T00:00:00Z,53,53.99,52.43,52.81,273257,53,53.99,52.43,52.81,273257,0,1
AMD,2021-04-27T00:00:00Z,85.21,87.15,85.13,85.67,59347015,85.21,87.15,85.13,85.67,59347015,0,1
AME,2021-04-27T00:00:00Z,135.1,135.35,133.64,134.92,491005,135.1,135.35,133.64,134.92,491005,0,1
AMED,2021-04-27T00:00:00Z,285.015,291.74,283.71,289.75,202190,285.015,291.74,283.71,289.75,202190,0,1
AMEH,2021-04-27T00:00:00Z,28.39,28.89,27.395,27.79,125775,28.39,28.89,27.395,27.79,125775,0,1
AMG,2021-04-27T00:00:00Z,160.95,161.21,156.93,158.09,232593,160.95,161.21,156.93,158.09,232593,0,1
AMGN,2021-04-27T00:00:00Z,255.13,256.53,253.76,255.1886,1953825,255.13,256.53,253.76,255.1886,1953825,0,1
AMGY,2021-04-27T00:00:00Z,0.035,0.04,0.011,0.04,55199,0.035,0.04,0.011,0.04,55199,0,1
AMH,2021-04-27T00:00:00Z,36.03,36.18,35.76,36.12,1236074,36.03,36.18,35.76,36.12,1236074,0,1
AMHC,2021-04-27T00:00:00Z,9.95,9.95,9.95,9.95,277,9.95,9.95,9.95,9.95,277,0,1
AMHCU,2021-04-27T00:00:00Z,10.19,10.19,10.19,10.19,0,10.19,10.19,10.19,10.19,0,0,1
AMHD,2021-04-27T00:00:00Z,0.0656,0.0656,0.0656,0.0656,3500,0.0656,0.0656,0.0656,0.0656,3500,0,1
AMHG,2021-04-27T00:00:00Z,0.543,0.543,0.4592,0.49,8954,0.543,0.543,0.4592,0.49,8954,0,1
AMHV,2021-04-27T00:00:00Z,1.41,1.41,1.41,1.41,10,1.41,1.41,1.41,1.41,10,0,1
AMIGY,2021-04-27T00:00:00Z,44.96,44.96,44.96,44.96,499,44.96,44.96,44.96,44.96,499,0,1
AMIH,2021-04-27T00:00:00Z,0.1798,0.2,0.1651,0.19745,472791,0.1798,0.2,0.1651,0.19745,472791,0,1
AMJ,2021-04-27T00:00:00Z,17.58,17.6,17.38,17.52,387929,17.58,17.6,17.38,17.52,387929,0,1
AMK,2021-04-27T00:00:00Z,22.47,23.03,22.14,23.03,36482,22.47,23.03,22.14,23.03,36482,0,1
AMKBY,2021-04-27T00:00:00Z,12.57,12.58,12.48,12.57,164618,12.57,12.58,12.48,12.57,164618,0,1
AMKR,2021-04-27T00:00:00Z,21.06,23.84,20.63,23.72,6847305,21.06,23.84,20.63,23.72,6847305,0,1
AMLH,2021-04-27T00:00:00Z,0.0017,0.0017,0.0016,0.0017,30956547,0.0017,0.0017,0.0016,0.0017,30956547,0,1
AMLM,2021-04-27T00:00:00Z,0.4003,0.45999,0.4001,0.44,146055,0.4003,0.45999,0.4001,0.44,146055,0,1
AMLP,2021-04-27T00:00:00Z,32.35,32.575,32.125,32.5,1693443,32.35,32.575,32.125,32.5,1693443,0,1
AMLYY,2021-04-27T00:00:00Z,3.56,3.56,3.56,3.56,81,3.56,3.56,3.56,3.56,81,0,1
AMLZF,2021-04-27T00:00:00Z,0.0167,0.0167,0.0167,0.0167,0,0.0167,0.0167,0.0167,0.0167,0,0,1
AMMJ,2021-04-27T00:00:00Z,0.242,0.245525,0.2105,0.23,253350,0.242,0.245525,0.2105,0.23,253350,0,1
AMMX,2021-04-27T00:00:00Z,0.58,0.58,0.5775,0.5775,700,0.58,0.58,0.5775,0.5775,700,0,1
AMN,2021-04-27T00:00:00Z,79.09,80.78,78.84,80.12,213234,79.09,80.78,78.84,80.12,213234,0,1
AMNA,2021-04-27T00:00:00Z,30.5992,30.5992,30.5992,30.5992,300,30.5992,30.5992,30.5992,30.5992,300,0,1
AMNB,2021-04-27T00:00:00Z,34.03,34.1099,33.38,33.6,21227,34.03,34.1099,33.38,33.6,21227,0,1
AMNC,2021-04-27T00:00:00Z,0.0612,0.0612,0.0612,0.0612,2600,0.0612,0.0612,0.0612,0.0612,2600,0,1
AMNF,2021-04-27T00:00:00Z,3.03,3.05,3,3.05,17237,3.03,3.05,3,3.05,17237,0,1
AMNL,2021-04-27T00:00:00Z,0.027,0.0285,0.024,0.0285,545135,0.027,0.0285,0.024,0.0285,545135,0,1
AMOM,2021-04-27T00:00:00Z,35.69,35.75,35.17,35.72,18114,35.69,35.75,35.17,35.72,18114,0,1
AMOT,2021-04-27T00:00:00Z,54.29,54.72,53.23,54.72,22224,54.29,54.72,53.23,54.72,22224,0,1
AMOV,2021-04-27T00:00:00Z,14.45,14.75,14.36,14.75,1605,14.45,14.75,14.36,14.75,1605,0,1
AMP,2021-04-27T00:00:00Z,256.53,259.64,250.99,250.99,731761,256.53,259.64,250.99,250.99,731761,0,1
AMPE,2021-04-27T00:00:00Z,1.93,2.005,1.82,1.91,5703499,1.93,2.005,1.82,1.91,5703499,0,1
AMPG,2021-04-27T00:00:00Z,6.26,6.68,6.14,6.66,422736,6.26,6.68,6.14,6.66,422736,0,1
AMPH,2021-04-27T00:00:00Z,17.16,17.42,17.15,17.36,96753,17.16,17.42,17.15,17.36,96753,0,1
AMPY,2021-04-27T00:00:00Z,2.53,2.588,2.47,2.54,216297,2.53,2.588,2.47,2.54,216297,0,1
AMPYW,2021-04-27T00:00:00Z,0.044,0.044,0.041,0.044,1110,0.044,0.044,0.041,0.044,1110,0,1
AMR,2021-04-27T00:00:00Z,14.19,14.62,13.78,14.13,71512,14.19,14.62,13.78,14.13,71512,0,1
AMRB,2021-04-27T00:00:00Z,19.86,20,19.6,19.78,54835,19.86,20,19.6,19.78,54835,0,1
AMRC,2021-04-27T00:00:00Z,52.37,52.69,51.08,51.73,281540,52.37,52.69,51.08,51.73,281540,0,1
AMRK,2021-04-27T00:00:00Z,37.59,38.085,37.06,37.06,62135,37.59,38.085,37.06,37.06,62135,0,1
AMRN,2021-04-27T00:00:00Z,5.2,5.24,5.1,5.18,3407997,5.2,5.24,5.1,5.18,3407997,0,1
AMRR,2021-04-27T00:00:00Z,0.42,0.42,0.42,0.42,1000,0.42,0.42,0.42,0.42,1000,0,1
AMRS,2021-04-27T00:00:00Z,15.18,16.05,14.995,15.81,2306174,15.18,16.05,14.995,15.81,2306174,0,1
AMRU,2021-04-27T00:00:00Z,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0,0,1
AMRX,2021-04-27T00:00:00Z,5.71,5.9406,5.67,5.93,1002022,5.71,5.9406,5.67,5.93,1002022,0,1
AMS,2021-04-27T00:00:00Z,2.39,2.51,2.36,2.5,171019,2.39,2.51,2.36,2.5,171019,0,1
AMSA,2021-04-27T00:00:00Z,0.1498,0.2999,0.1498,0.2999,2100,0.1498,0.2999,0.1498,0.2999,2100,0,1
AMSC,2021-04-27T00:00:00Z,17.68,18.06,17.11,17.9321,365084,17.68,18.06,17.11,17.9321,365084,0,1
AMSF,2021-04-27T00:00:00Z,61.9,62.9,61.31,62.4,64365,61.9,62.9,61.31,62.4,64365,0,1
AMSSY,2021-04-27T00:00:00Z,8.72,8.72,8.54,8.54,3567,8.72,8.72,8.54,8.54,3567,0,1
AMST,2021-04-27T00:00:00Z,2.94,3.12,2.9,3.12,69650,2.94,3.12,2.9,3.12,69650,0,1
AMSWA,2021-04-27T00:00:00Z,20.32,20.56,20.08,20.52,67052,20.32,20.56,20.08,20.52,67052,0,1
AMT,2021-04-27T00:00:00Z,252.49,254.55,251.63,253.68,1291605,252.49,254.55,251.63,253.68,1291605,0,1
AMTB,2021-04-27T00:00:00Z,17.92,18.16,17.56,18.15,24731,17.92,18.16,17.56,18.15,24731,0,1
AMTBB,2021-04-27T00:00:00Z,15.54,15.98,15.5,15.98,16977,15.54,15.98,15.5,15.98,16977,0,1
AMTI,2021-04-27T00:00:00Z,52.77,54.2,51,51.72,367667,52.77,54.2,51,51.72,367667,0,1
AMTX,2021-04-27T00:00:00Z,18.05,18.7594,17.62,18.66,767358,18.05,18.7594,17.62,18.66,767358,0,1
AMTY,2021-04-27T00:00:00Z,0.0816,0.0816,0.0788,0.0788,38849,0.0816,0.0816,0.0788,0.0788,38849,0,1
AMUB,2021-04-27T00:00:00Z,11.01,11.04,10.96,10.96,4757,11.01,11.04,10.96,10.96,4757,0,1
AMWD,2021-04-27T00:00:00Z,104.22,104.8,101.26,101.43,84455,104.22,104.8,101.26,101.43,84455,0,1
AMWL,2021-04-27T00:00:00Z,17.95,18.29,17.67,18.2,1679197,17.95,18.29,17.67,18.2,1679197,0,1
AMX,2021-04-27T00:00:00Z,14.53,14.74,14.495,14.68,1924026,14.53,14.74,14.495,14.68,1924026,0,1
AMXEF,2021-04-27T00:00:00Z,2.1105,2.15,2.1,2.15,76085,2.1105,2.15,2.1,2.15,76085,0,1
AMYT,2021-04-27T00:00:00Z,13.455,13.7399,13.35,13.42,70960,13.455,13.7399,13.35,13.42,70960,0,1
AMZA,2021-04-27T00:00:00Z,25.699,25.75,25.36,25.74,119599,25.699,25.75,25.36,25.74,119599,0,1
AMZN,2021-04-27T00:00:00Z,3417.43,3460,3398.01,3443.47,3772762,3417.43,3460,3398.01,3443.47,3772762,0,1
AN,2021-04-27T00:00:00Z,101.4,103.01,100.95,102.1,1192503,101.4,103.01,100.95,102.1,1192503,0,1
ANAB,2021-04-27T00:00:00Z,23.9,24.29,23.605,24.16,192971,23.9,24.29,23.605,24.16,192971,0,1
ANAC,2021-04-27T00:00:00Z,9.85,9.9,9.85,9.85,60345,9.85,9.9,9.85,9.85,60345,0,1
ANAS,2021-04-27T00:00:00Z,0.0471,0.0511,0.046,0.0511,141970,0.0471,0.0511,0.046,0.0511,141970,0,1
ANAT,2021-04-27T00:00:00Z,113.72,114.2441,112.49,114.03,28970,113.72,114.2441,112.49,114.03,28970,0,1
ANCE,2021-04-27T00:00:00Z,0.0033,0.0033,0.0033,0.0033,0,0.0033,0.0033,0.0033,0.0033,0,0,1
ANCUF,2021-04-27T00:00:00Z,33.73,33.8598,33.44,33.44,7160,33.73,33.8598,33.44,33.44,7160,0,1
ANDA,2021-04-27T00:00:00Z,10.17,10.1978,10.17,10.18,10897,10.17,10.1978,10.17,10.18,10897,0,1
ANDE,2021-04-27T00:00:00Z,29.06,29.29,28.195,28.35,207423,29.06,29.29,28.195,28.35,207423,0,1
ANDR,2021-04-27T00:00:00Z,0.06114,0.0758,0.06114,0.07,44978,0.06114,0.0758,0.06114,0.07,44978,0,1
ANET,2021-04-27T00:00:00Z,319.02,322.27,317.3,322.27,295111,319.02,322.27,317.3,322.27,295111,0,1
ANEW,2021-04-27T00:00:00Z,45.3608,45.3608,45.201,45.2194,2344,45.3608,45.3608,45.201,45.2194,2344,0,1
ANF,2021-04-27T00:00:00Z,38.84,39.11,37.601,37.89,1059273,38.84,39.11,37.601,37.89,1059273,0,1
ANFIF,2021-04-27T00:00:00Z,2.22,2.46,2.22,2.46,455,2.22,2.46,2.22,2.46,455,0,1
ANGCF,2021-04-27T00:00:00Z,0.03184,0.033,0.0237,0.03,4100,0.03184,0.033,0.0237,0.03,4100,0,1
ANGI,2021-04-27T00:00:00Z,16.39,16.65,16.03,16.19,590524,16.39,16.65,16.03,16.19,590524,0,1
ANGL,2021-04-27T00:00:00Z,32.15,32.22,32.15,32.22,2077782,32.15,32.22,32.15,32.22,2077782,0,1
ANGN,2021-04-27T00:00:00Z,14.68,14.93,14.105,14.55,30473,14.68,14.93,14.105,14.55,30473,0,1
ANGO,2021-04-27T00:00:00Z,24.82,25.2,24.78,25.11,163119,24.82,25.2,24.78,25.11,163119,0,1
ANGPY,2021-04-27T00:00:00Z,24.21,24.25,24.0175,24.11,8940,24.21,24.25,24.0175,24.11,8940,0,1
ANIK,2021-04-27T00:00:00Z,40.48,43.08,40.06,41.1,100757,40.48,43.08,40.06,41.1,100757,0,1
ANIP,2021-04-27T00:00:00Z,32.48,33.448,32.34,33.13,68621,32.48,33.448,32.34,33.13,68621,0,1
ANIX,2021-04-27T00:00:00Z,4.76,4.95,4.5801,4.9,365461,4.76,4.95,4.5801,4.9,365461,0,1
ANLDF,2021-04-27T00:00:00Z,0.075,0.07689,0.071,0.07682,66010,0.075,0.07689,0.071,0.07682,66010,0,1
ANMP,2021-04-27T00:00:00Z,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,1
ANNX,2021-04-27T00:00:00Z,20.51,21.4834,19.77,21.16,196570,20.51,21.4834,19.77,21.16,196570,0,1
ANPC,2021-04-27T00:00:00Z,5.2,5.32,5.01,5.19,36585,5.2,5.32,5.01,5.19,36585,0,1
ANPCY,2021-04-27T00:00:00Z,15.55,15.55,15.55,15.55,0,15.55,15.55,15.55,15.55,0,0,1
ANPDY,2021-04-27T00:00:00Z,440.17,441.263,439.44,439.89,895,440.17,441.263,439.44,439.89,895,0,1
ANSLY,2021-04-27T00:00:00Z,120.6,120.6,120.6,120.6,197,120.6,120.6,120.6,120.6,197,0,1
ANSS,2021-04-27T00:00:00Z,373.51,378.75,370.23,377.7,266729,373.51,378.75,370.23,377.7,266729,0,1
ANTE,2021-04-27T00:00:00Z,2.79,2.979,2.72,2.84,181455,2.79,2.979,2.72,2.84,181455,0,1
ANTGF,2021-04-27T00:00:00Z,0.24176,0.245093,0.23,0.245093,5000,0.24176,0.245093,0.23,0.245093,5000,0,1
ANTH,2021-04-27T00:00:00Z,0.08,0.09,0.0625,0.08885,69611,0.08,0.09,0.0625,0.08885,69611,0,1
ANTM,2021-04-27T00:00:00Z,376.86,377.7,373.66,375.76,789113,376.86,377.7,373.66,375.76,789113,0,1
ANVS,2021-04-27T00:00:00Z,23.8,27,23.48,26.5,148121,23.8,27,23.48,26.5,148121,0,1
ANXGF,2021-04-27T00:00:00Z,0.54,0.5573,0.535,0.544332,157615,0.54,0.5573,0.535,0.544332,157615,0,1
ANY,2021-04-27T00:00:00Z,2.16,2.24,1.98,2.2,3787538,2.16,2.24,1.98,2.2,3787538,0,1
ANZBY,2021-04-27T00:00:00Z,22.52,22.52,22.45,22.45,20889,22.52,22.52,22.45,22.45,20889,0,1
ANZLY,2021-04-27T00:00:00Z,6.1625,6.1625,6.1625,6.1625,0,6.1625,6.1625,6.1625,6.1625,0,0,1
ANZUU,2021-04-27T00:00:00Z,9.99,9.99,9.9469,9.9469,39880,9.99,9.99,9.9469,9.9469,39880,0,1
AOA,2021-04-27T00:00:00Z,69.45,69.49,69.3025,69.48,37412,69.45,69.49,69.3025,69.48,37412,0,1
AOD,2021-04-27T00:00:00Z,9.78,9.81,9.74,9.78,209482,9.78,9.81,9.74,9.78,209482,0,1
AOIFF,2021-04-27T00:00:00Z,0.964,0.97117,0.9613,0.97117,4668,0.964,0.97117,0.9613,0.97117,4668,0,1
AOK,2021-04-27T00:00:00Z,39.27,39.37,39.27,39.29,84151,39.27,39.37,39.27,39.29,84151,0,1
AOLS,2021-04-27T00:00:00Z,0.005,0.0066,0.005,0.005,20350,0.005,0.0066,0.005,0.005,20350,0,1
AOM,2021-04-27T00:00:00Z,44.47,44.59,44.42,44.56,131757,44.47,44.59,44.42,44.56,131757,0,1
AON,2021-04-27T00:00:00Z,233.79,235.08,230,230.71,1506999,233.79,235.08,230,230.71,1506999,0,1
AONE,2021-04-27T00:00:00Z,10.18,10.26,10.14,10.22,193346,10.18,10.26,10.14,10.22,193346,0,1
AONNY,2021-04-27T00:00:00Z,28.14,28.14,28.14,28.14,56,28.14,28.14,28.14,28.14,56,0,1
AOR,2021-04-27T00:00:00Z,55.16,55.2,55.08,55.2,65908,55.16,55.2,55.08,55.2,65908,0,1
AOS,2021-04-27T00:00:00Z,68.12,68.19,67.17,67.67,1325888,68.12,68.19,67.17,67.67,1325888,0,1
AOSL,2021-04-27T00:00:00Z,32.22,32.61,31.81,32.61,163135,32.22,32.61,31.81,32.61,163135,0,1
AOTVF,2021-04-27T00:00:00Z,0.7502,0.7927,0.7501,0.7927,52664,0.7502,0.7927,0.7501,0.7927,52664,0,1
AOUT,2021-04-27T00:00:00Z,27.2,27.9836,26.8,26.99,109537,27.2,27.9836,26.8,26.99,109537,0,1
AOVTF,2021-04-27T00:00:00Z,0.0025,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0.0025,0,0,1
AOXG,2021-04-27T00:00:00Z,0.0146,0.018,0.0146,0.018,4100,0.0146,0.018,0.0146,0.018,4100,0,1
AOXY,2021-04-27T00:00:00Z,0.1999,0.2285,0.1898,0.2285,3549,0.1999,0.2285,0.1898,0.2285,3549,0,1
AP,2021-04-27T00:00:00Z,7.01,7.15,6.98,6.98,18367,7.01,7.15,6.98,6.98,18367,0,1
APA,2021-04-27T00:00:00Z,19.03,19.15,18.62,18.8,6819106,19.03,19.15,18.62,18.8,6819106,0,1
APAM,2021-04-27T00:00:00Z,53.72,55.11,53.35,53.88,1023270,53.72,55.11,53.35,53.88,1023270,0,1
APD,2021-04-27T00:00:00Z,289.79,290.69,287,289.73,497351,289.79,290.69,287,289.73,497351,0,1
APDN,2021-04-27T00:00:00Z,6.87,7,6.7,6.98,61793,6.87,7,6.7,6.98,61793,0,1
APEI,2021-04-27T00:00:00Z,31.31,32.58,31.25,32.58,58411,31.31,32.58,31.25,32.58,58411,0,1
APEMY,2021-04-27T00:00:00Z,54.12,54.12,54.12,54.12,52,54.12,54.12,54.12,54.12,52,0,1
APEN,2021-04-27T00:00:00Z,5.7,5.81,5.6,5.75,12811,5.7,5.81,5.6,5.75,12811,0,1
APG,2021-04-27T00:00:00Z,21.4,21.63,21.19,21.4,1081284,21.4,21.63,21.19,21.4,1081284,0,1
APGB,2021-04-27T00:00:00Z,9.82,9.85,9.81,9.85,48208,9.82,9.85,9.81,9.85,48208,0,1
APGI,2021-04-27T00:00:00Z,0.02,0.024,0.019,0.019,10000,0.02,0.024,0.019,0.019,10000,0,1
APH,2021-04-27T00:00:00Z,68.26,69.29,67.77,68.94,3129462,68.26,69.29,67.77,68.94,3129462,0,1
APHA,2021-04-27T00:00:00Z,14.67,15.24,14.39,15.01,6960363,14.67,15.24,14.39,15.01,6960363,0,1
API,2021-04-27T00:00:00Z,55.36,60.86,54.87,59,1076743,55.36,60.86,54.87,59,1076743,0,1
APLD,2021-04-27T00:00:00Z,1.57,1.63,1.26,1.26,111465,1.57,1.63,1.26,1.26,111465,0,1
APLE,2021-04-27T00:00:00Z,15.43,15.5,15.14,15.37,2185063,15.43,15.5,15.14,15.37,2185063,0,1
APLIF,2021-04-27T00:00:00Z,0.8831,0.9054,0.82222,0.85,166216,0.8831,0.9054,0.82222,0.85,166216,0,1
APLS,2021-04-27T00:00:00Z,45.45,45.835,44.69,44.97,371170,45.45,45.835,44.69,44.97,371170,0,1
APLT,2021-04-27T00:00:00Z,18.03,18.07,17.271,17.61,48773,18.03,18.07,17.271,17.61,48773,0,1
APM,2021-04-27T00:00:00Z,2.74,2.84,2.52,2.63,422841,2.74,2.84,2.52,2.63,422841,0,1
APNHY,2021-04-27T00:00:00Z,11.6375,11.96,11.6375,11.96,377,11.6375,11.96,11.6375,11.96,377,0,1
APO,2021-04-27T00:00:00Z,55.17,55.18,54.55,55,2028546,55.17,55.18,54.55,55,2028546,0,1
APOG,2021-04-27T00:00:00Z,35.82,36.26,35.59,35.85,181539,35.82,36.26,35.59,35.85,181539,0,1
